date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:31:56	6212/6212	---M-Z	200	added ('OK')	application/x-javascript	etag:%221844-671e9430-c1e88a05b1a43215;gz%22	https://portalglobosmundo.online/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min.js?ver=3.24.4	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min57a7.js	(from https://portalglobosmundo.online/)
18:31:56	5326/5326	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214ce-676094ca-713285d9950e7ed2;gz%22	https://portalglobosmundo.online/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.26.0	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/elementor/assets/js/webpack.runtime.min42e3.js	(from https://portalglobosmundo.online/)
18:31:56	52754/52754	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ce12-676094ca-abd8b3e87f912ab8;gz%22	https://portalglobosmundo.online/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.26.0	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/elementor/assets/js/frontend-modules.min42e3.js	(from https://portalglobosmundo.online/)
18:31:56	4776/4776	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a8-67740fd8-679543b7d6ddf8d0;gz%22	https://portalglobosmundo.online/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-includes/js/dist/hooks.min4fdd.js	(from https://portalglobosmundo.online/)
18:31:56	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-67740fd8-8187ce59150ae92;gz%22	https://portalglobosmundo.online/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-includes/js/dist/i18n.minc33c.js	(from https://portalglobosmundo.online/)
18:31:56	25049/25049	---M-Z	200	added ('OK')	application/x-javascript	etag:%2261d9-671e9430-480c89ef900c342b;gz%22	https://portalglobosmundo.online/wp-content/plugins/pro-elements/assets/js/frontend.min.js?ver=3.24.4	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/pro-elements/assets/js/frontend.min57a7.js	(from https://portalglobosmundo.online/)
18:31:57	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-67740fd8-d1743d8883044708;gz%22	https://portalglobosmundo.online/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-includes/js/jquery/ui/core.minb37e.js	(from https://portalglobosmundo.online/)
18:31:57	45428/45428	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b174-676094ca-8ac9c2d3c6c71fb4;gz%22	https://portalglobosmundo.online/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.26.0	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/elementor/assets/js/frontend.min42e3.js	(from https://portalglobosmundo.online/)
18:31:57	42790/42790	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a726-671e9430-ca946d392f2f06f7;gz%22	https://portalglobosmundo.online/wp-content/plugins/pro-elements/assets/js/elements-handlers.min.js?ver=3.24.4	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/pro-elements/assets/js/elements-handlers.min57a7.js	(from https://portalglobosmundo.online/)
18:31:58	10310/10310	---M-Z	200	added ('OK')	text/css	etag:%222846-676094ca-b66a1897cd94d8aa;gz%22	https://portalglobosmundo.online/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.26.0	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/elementor/assets/css/widget-icon-list.min42e3.css	(from https://portalglobosmundo.online/saque/)
